id	icecream_van_id	latitude	longitude	velocity	created_at
441715114	14	51.1384985	4.1416972	21.10137939453125	2026-05-02 10:42:14
441715189	14	51.1382206	4.141993	20.32427978515625	2026-05-02 10:42:16
441715271	14	51.1379497	4.1422672	19.54715347290039	2026-05-02 10:42:18
441715352	14	51.1376951	4.1425301	18.730485916137695	2026-05-02 10:42:20
441715431	14	51.1374576	4.142761	17.494258880615234	2026-05-02 10:42:22
441715511	14	51.1372719	4.1429294	15.322734832763672	2026-05-02 10:42:24
441715582	14	51.1371337	4.143049	12.18299674987793	2026-05-02 10:42:26
441715657	14	51.1370371	4.1431218	9.117645263671875	2026-05-02 10:42:28
441715740	14	51.1369692	4.1431731	6.466487884521484	2026-05-02 10:42:30
441715819	14	51.1369253	4.1432068	4.220700740814209	2026-05-02 10:42:32
441715897	14	51.1368927	4.143231	2.6950840950012207	2026-05-02 10:42:34
441715973	14	51.1368744	4.1432413	1.6333526372909546	2026-05-02 10:42:36
441716283	14	51.1368231	4.1432486	2.1487836837768555	2026-05-02 10:42:44
441716363	14	51.1367219	4.1433	3.5760021209716797	2026-05-02 10:42:46
441716443	14	51.1365623	4.1434083	5.4349565505981445	2026-05-02 10:42:48
441716520	14	51.1363649	4.1435445	7.28627872467041	2026-05-02 10:42:50
441716600	14	51.1361644	4.1436803	8.717379570007324	2026-05-02 10:42:52
441716679	14	51.1359692	4.1438039	9.490038871765137	2026-05-02 10:42:54
441716752	14	51.1358137	4.1438912	8.3314790725708	2026-05-02 10:42:56
441716827	14	51.1357229	4.1439495	5.675172328948975	2026-05-02 10:42:58
441716894	14	51.1356547	4.1439918	5.0799431800842285	2026-05-02 10:43:00
441716974	14	51.1355533	4.1440535	5.835516452789307	2026-05-02 10:43:02
441717051	14	51.1354224	4.1441281	6.691127300262451	2026-05-02 10:43:04
441717130	14	51.1352938	4.1442013	6.721740245819092	2026-05-02 10:43:06
441717205	14	51.1352105	4.1443283	6.651298999786377	2026-05-02 10:43:08
441717281	14	51.1352003	4.144548	7.518367290496826	2026-05-02 10:43:10
441717350	14	51.1352476	4.1448096	7.4080491065979	2026-05-02 10:43:12
441717426	14	51.1353425	4.1451209	8.148313522338867	2026-05-02 10:43:14
441717499	14	51.1354664	4.1454965	9.702082633972168	2026-05-02 10:43:16
441717570	14	51.1356045	4.1459308	11.687910079956055	2026-05-02 10:43:18
441717645	14	51.1357522	4.1464112	13.63654899597168	2026-05-02 10:43:20
441717718	14	51.1359073	4.1469208	15.367814064025879	2026-05-02 10:43:22
441717787	14	51.1360693	4.1474707	17.065732955932617	2026-05-02 10:43:24
441717860	14	51.1362402	4.1480401	18.57280731201172	2026-05-02 10:43:26
441717928	14	51.1364	4.1486456	19.94521713256836	2026-05-02 10:43:28
441717995	14	51.1365445	4.1493033	21.29163932800293	2026-05-02 10:43:30
441718065	14	51.1366736	4.1500181	22.70546531677246	2026-05-02 10:43:32
441718137	14	51.1368043	4.1507576	23.895204544067383	2026-05-02 10:43:34
441718206	14	51.1369489	4.1515076	24.891796112060547	2026-05-02 10:43:36
441718287	14	51.1370908	4.1522695	25.336145401000977	2026-05-02 10:43:38
441718361	14	51.1372206	4.1529662	25.266155242919922	2026-05-02 10:43:40
441718431	14	51.1373501	4.1536381	25.05515480041504	2026-05-02 10:43:42
441718506	14	51.1374834	4.1543096	24.95797348022461	2026-05-02 10:43:44
441718577	14	51.137623	4.1550102	25.248510360717773	2026-05-02 10:43:46
441718646	14	51.137774	4.1557519	25.931591033935547	2026-05-02 10:43:48
441718712	14	51.1379235	4.1565211	26.6058349609375	2026-05-02 10:43:50
441718784	14	51.1380748	4.157314	27.331581115722656	2026-05-02 10:43:52
441718859	14	51.1382272	4.1581241	28.035160064697266	2026-05-02 10:43:54
441718932	14	51.1383808	4.1589541	28.65507698059082	2026-05-02 10:43:56
441719008	14	51.1385394	4.1598036	29.332683563232422	2026-05-02 10:43:58
441719082	14	51.1386949	4.1606556	29.837032318115234	2026-05-02 10:44:00
441719149	14	51.1388394	4.1614919	29.93027114868164	2026-05-02 10:44:02
441719235	14	51.1389737	4.1623104	29.734556198120117	2026-05-02 10:44:04
441719306	14	51.1390984	4.1630946	29.225671768188477	2026-05-02 10:44:06
441719382	14	51.1392182	4.1638216	28.04452896118164	2026-05-02 10:44:08
441719451	14	51.1393232	4.1644718	26.392717361450195	2026-05-02 10:44:10
441719529	14	51.1394163	4.165049	23.993284225463867	2026-05-02 10:44:12
441719605	14	51.1394839	4.1655414	21.202024459838867	2026-05-02 10:44:14
441719683	14	51.1395128	4.1660314	18.907672882080078	2026-05-02 10:44:16
441719762	14	51.1394688	4.1665134	18.23761558532715	2026-05-02 10:44:18
441719841	14	51.1393414	4.1669862	17.720054626464844	2026-05-02 10:44:20
441719913	14	51.1391689	4.1674417	17.532325744628906	2026-05-02 10:44:22
441719996	14	51.1389624	4.1678973	17.734575271606445	2026-05-02 10:44:24
441720078	14	51.1387465	4.168338	18.00608253479004	2026-05-02 10:44:26
441720160	14	51.138574	4.1688162	18.41377067565918	2026-05-02 10:44:28
441720240	14	51.1384865	4.1693384	19.13713836669922	2026-05-02 10:44:30
441720340	14	51.1384763	4.1698533	18.67756462097168	2026-05-02 10:44:32
441720420	14	51.1385388	4.1703688	18.082674026489258	2026-05-02 10:44:34
441720502	14	51.1386292	4.1708702	17.738832473754883	2026-05-02 10:44:36
441720579	14	51.1387001	4.1713554	17.471580505371094	2026-05-02 10:44:38
441720654	14	51.1387324	4.1718326	16.81161880493164	2026-05-02 10:44:40
441720731	14	51.1386898	4.1723045	16.597557067871094	2026-05-02 10:44:42
441720810	14	51.1385339	4.1727437	16.573949813842773	2026-05-02 10:44:44
441720889	14	51.1383175	4.1732038	17.126766204833984	2026-05-02 10:44:46
441720967	14	51.1381066	4.1737153	18.107955932617188	2026-05-02 10:44:48
441721043	14	51.1379239	4.1742725	19.215517044067383	2026-05-02 10:44:50
441721121	14	51.1377307	4.1748664	20.348880767822266	2026-05-02 10:44:52
441721194	14	51.1375522	4.1754681	21.245037078857422	2026-05-02 10:44:54
441721271	14	51.13738	4.1760907	21.934179306030273	2026-05-02 10:44:56
441721344	14	51.1372234	4.1767009	22.267845153808594	2026-05-02 10:44:58
441721397	14	51.1370805	4.1773145	22.500808715820312	2026-05-02 10:45:00
441721485	14	51.136949	4.1779233	22.476163864135742	2026-05-02 10:45:02
441721556	14	51.1368272	4.178529	22.398744583129883	2026-05-02 10:45:04
441721626	14	51.1367166	4.1791359	22.2901668548584	2026-05-02 10:45:06
441721698	14	51.1365985	4.1797475	22.308460235595703	2026-05-02 10:45:08
441721771	14	51.136476	4.1803499	22.250469207763672	2026-05-02 10:45:10
441721840	14	51.1363505	4.1809478	22.20524787902832	2026-05-02 10:45:12
441721920	14	51.136227	4.1815477	22.12763023376465	2026-05-02 10:45:14
441721996	14	51.1361041	4.1821341	21.996614456176758	2026-05-02 10:45:16
441722071	14	51.135989	4.1827164	21.789777755737305	2026-05-02 10:45:18
441722151	14	51.1358752	4.1832972	21.608407974243164	2026-05-02 10:45:20
441722228	14	51.1357696	4.1838673	21.313030242919922	2026-05-02 10:45:22
441722309	14	51.1356718	4.1844315	20.9711856842041	2026-05-02 10:45:24
441722386	14	51.1355731	4.1849737	20.59096908569336	2026-05-02 10:45:26
441722466	14	51.1354727	4.1854916	20.004751205444336	2026-05-02 10:45:28
441722542	14	51.135383	4.1859631	18.99403953552246	2026-05-02 10:45:30
441722619	14	51.1352978	4.1863968	17.818525314331055	2026-05-02 10:45:32
