id	icecream_van_id	latitude	longitude	velocity	created_at
439595994	10	51.1726181	4.1327016	1.3899999856948853	2026-04-30 07:33:23
439596307	10	51.1724933	4.1328914	0	2026-04-30 07:38:24
439596571	10	51.1724989	4.1329049	0	2026-04-30 07:43:25
439596830	10	51.1725046	4.1329111	0	2026-04-30 07:48:26
439597191	10	51.1725096	4.1329175	0	2026-04-30 07:53:27
439597543	10	51.1725139	4.1329192	0	2026-04-30 07:58:28
439597950	10	51.1725162	4.1329231	0	2026-04-30 08:03:29
439598359	10	51.1725179	4.1329246	0	2026-04-30 08:08:30
439598848	10	51.1725202	4.1329264	0	2026-04-30 08:13:31
439599276	10	51.1725224	4.1329279	0	2026-04-30 08:18:31
439599732	10	51.1725214	4.1329355	0	2026-04-30 08:23:32
439600496	10	51.1725228	4.1329373	0	2026-04-30 08:28:33
439601366	10	51.1725251	4.1329372	0	2026-04-30 08:33:34
439602149	10	51.1725261	4.132935	0	2026-04-30 08:38:34
439602833	10	51.1725276	4.1329324	0	2026-04-30 08:43:35
439603432	10	51.1725288	4.1329304	0	2026-04-30 08:48:36
439604033	10	51.1725303	4.1329303	0	2026-04-30 08:53:37
439604486	10	51.1725324	4.1329283	0	2026-04-30 08:58:38
439604843	10	51.1725348	4.1329282	0	2026-04-30 09:03:39
439605401	10	51.1725357	4.1329258	0	2026-04-30 09:08:40
439605564	10	51.1725364	4.1329251	0	2026-04-30 09:13:41
439605626	10	51.172537	4.1329253	0	2026-04-30 09:18:42
439605676	10	51.1725379	4.1329242	0	2026-04-30 09:23:42
439605985	10	51.1725396	4.1329226	0	2026-04-30 09:28:43
439606407	10	51.1725406	4.1329214	0	2026-04-30 09:33:43
439606843	10	51.1725411	4.1329211	0	2026-04-30 09:38:44
439607115	10	51.1725422	4.13292	0	2026-04-30 09:43:44
439607364	10	51.1725426	4.1329192	0	2026-04-30 09:48:45
439607699	10	51.1725428	4.1329183	0	2026-04-30 09:53:46
439608111	10	51.1725433	4.1329173	0	2026-04-30 09:58:46
439609052	10	51.1725435	4.132916	0	2026-04-30 10:03:47
439610407	10	51.1725437	4.1329145	0	2026-04-30 10:08:48
439611239	10	51.1725435	4.1329134	0	2026-04-30 10:13:49
439613162	10	51.1725437	4.1329134	0	2026-04-30 10:18:50
439615059	10	51.1725431	4.1329131	0	2026-04-30 10:23:51
439616590	10	51.1725422	4.1329137	0	2026-04-30 10:28:52
439618406	10	51.1725412	4.1329134	0	2026-04-30 10:33:53
439620459	10	51.1725402	4.132913	0	2026-04-30 10:38:53
439622469	10	51.1725397	4.1329127	0	2026-04-30 10:43:54
439625272	10	51.1725391	4.132913	0	2026-04-30 10:48:55
439627851	10	51.1725391	4.1329128	0	2026-04-30 10:53:55
439631694	10	51.1725391	4.1329129	0	2026-04-30 10:58:56
439636530	10	51.1725389	4.1329125	0	2026-04-30 11:03:57
439641931	10	51.1725383	4.1329112	0	2026-04-30 11:08:57
439647670	10	51.1725377	4.1329107	0	2026-04-30 11:13:58
439653834	10	51.1725371	4.1329106	0	2026-04-30 11:18:59
439659958	10	51.1725368	4.1329099	0	2026-04-30 11:24:00
439742111	10	51.1727768	4.1326488	0	2026-04-30 13:09:21
439743840	10	51.1725674	4.1330491	0	2026-04-30 13:10:34
439750411	10	51.1725015	4.1328904	0.02500253915786743	2026-04-30 13:14:22
439752507	10	51.1724169	4.1328718	0.000000000052441325587571086	2026-04-30 13:15:35
439758603	10	51.1725397	4.1329224	1.6299999952316284	2026-04-30 13:19:08
439758635	10	51.1725486	4.1329127	1.3700000047683716	2026-04-30 13:19:09
439758659	10	51.1725459	4.1328931	1.3799999952316284	2026-04-30 13:19:10
439758684	10	51.1725535	4.1328823	1.4299999475479126	2026-04-30 13:19:11
439758693	10	51.1724137	4.1328745	1.0397162437438965	2026-04-30 13:19:11
439758718	10	51.1725594	4.1328587	1.590000033378601	2026-04-30 13:19:12
439758752	10	51.1724348	4.1328393	1.235581636428833	2026-04-30 13:19:13
439758758	10	51.1725647	4.1328295	2.240000009536743	2026-04-30 13:19:13
439758769	10	51.1725638	4.1328022	1.9500000476837158	2026-04-30 13:19:14
439758805	10	51.1725587	4.1327788	1.5700000524520874	2026-04-30 13:19:15
439758817	10	51.1724539	4.1328007	1.4181230068206787	2026-04-30 13:19:15
439758833	10	51.1725569	4.1327571	1.4199999570846558	2026-04-30 13:19:16
439758882	10	51.1724699	4.1327612	1.300944447517395	2026-04-30 13:19:17
439758933	10	51.1725723	4.1327374	1.4900000095367432	2026-04-30 13:19:19
439758964	10	51.172579	4.132722	1.059999942779541	2026-04-30 13:19:20
439759070	10	51.1724864	4.1326696	1.9116634130477905	2026-04-30 13:19:23
439759092	10	51.1726017	4.132657	2.1500000953674316	2026-04-30 13:19:24
439759132	10	51.1726263	4.1326176	3.4800000190734863	2026-04-30 13:19:25
439759153	10	51.1724963	4.1326073	1.9007937908172607	2026-04-30 13:19:25
439759164	10	51.1726475	4.1325876	2.009999990463257	2026-04-30 13:19:26
439759200	10	51.172657	4.1325721	1.5099999904632568	2026-04-30 13:19:27
439759228	10	51.1726644	4.1325583	1.4700000286102295	2026-04-30 13:19:28
439759259	10	51.1726747	4.1325353	1.7899999618530273	2026-04-30 13:19:29
439759294	10	51.1726981	4.1325218	2.1700000762939453	2026-04-30 13:19:30
439759324	10	51.172716	4.1325212	1.1299999952316284	2026-04-30 13:19:31
439759391	10	51.172735	4.1325377	1.0700000524520874	2026-04-30 13:19:33
439759421	10	51.1727542	4.1325561	2.1500000953674316	2026-04-30 13:19:34
439759454	10	51.1727862	4.1325888	2.869999885559082	2026-04-30 13:19:35
439759481	10	51.1727135	4.1325604	1.827622413635254	2026-04-30 13:19:35
439759492	10	51.1728084	4.132591	1.7200000286102295	2026-04-30 13:19:36
439759548	10	51.17282	4.1325644	1.350000023841858	2026-04-30 13:19:38
439759582	10	51.1728297	4.1325555	1.6699999570846558	2026-04-30 13:19:39
439759620	10	51.1728398	4.1325513	1.5	2026-04-30 13:19:40
439759758	10	51.1728511	4.1325397	1.7000000476837158	2026-04-30 13:19:45
439759785	10	51.1728583	4.1325394	1.5399999618530273	2026-04-30 13:19:46
439759813	10	51.1728653	4.1325458	1.809999942779541	2026-04-30 13:19:47
439759825	10	51.1728444	4.1325699	1.0464818477630615	2026-04-30 13:19:47
439759841	10	51.1728736	4.132564	2.5999999046325684	2026-04-30 13:19:48
439759867	10	51.1728817	4.1325982	3.059999942779541	2026-04-30 13:19:49
439759878	10	51.1728386	4.1325949	1.260894536972046	2026-04-30 13:19:49
439759895	10	51.1728841	4.1326384	2.4000000953674316	2026-04-30 13:19:50
439759917	10	51.1728855	4.1326875	3.7200000286102295	2026-04-30 13:19:51
439759929	10	51.1728381	4.1326629	2.204428195953369	2026-04-30 13:19:51
439759942	10	51.1728898	4.1327518	4.610000133514404	2026-04-30 13:19:52
439759966	10	51.1728963	4.1328208	4.650000095367432	2026-04-30 13:19:53
439759976	10	51.172856	4.1327759	3.167604446411133	2026-04-30 13:19:53
439759991	10	51.172904	4.1328858	4.170000076293945	2026-04-30 13:19:54
439760021	10	51.1729113	4.132945	3.869999885559082	2026-04-30 13:19:55
439760028	10	51.1728668	4.1329119	3.459073066711426	2026-04-30 13:19:55
439760047	10	51.1729186	4.1330006	3.7300000190734863	2026-04-30 13:19:56
439760073	10	51.1729259	4.1330533	3.509999990463257	2026-04-30 13:19:57
439760083	10	51.1728868	4.1330324	3.5300536155700684	2026-04-30 13:19:57
439760105	10	51.1729313	4.1331048	3.4600000381469727	2026-04-30 13:19:58
439760131	10	51.1729336	4.1331557	3.3299999237060547	2026-04-30 13:19:59
439760142	10	51.1729089	4.1331359	3.401585102081299	2026-04-30 13:19:59
439760158	10	51.1729317	4.133202	2.8499999046325684	2026-04-30 13:20:00
439760193	10	51.1729244	4.1332449	2.9800000190734863	2026-04-30 13:20:01
439760203	10	51.1729109	4.1332208	2.9903922080993652	2026-04-30 13:20:01
439760223	10	51.1729108	4.1332855	3	2026-04-30 13:20:02
439760250	10	51.1728874	4.1333244	3.690000057220459	2026-04-30 13:20:03
439760259	10	51.1728809	4.133285	2.746912717819214	2026-04-30 13:20:03
439760279	10	51.1728557	4.1333577	3.859999895095825	2026-04-30 13:20:04
439760303	10	51.1728178	4.1333804	4.090000152587891	2026-04-30 13:20:05
439760316	10	51.1728215	4.1333251	3.1191773414611816	2026-04-30 13:20:05
439760332	10	51.1727774	4.1333972	4.260000228881836	2026-04-30 13:20:06
439760358	10	51.172736	4.1334123	4.429999828338623	2026-04-30 13:20:07
439760369	10	51.1727445	4.1333691	3.6901063919067383	2026-04-30 13:20:07
439760383	10	51.1726719	4.1334207	5.110000133514404	2026-04-30 13:20:08
439760411	10	51.1726263	4.1334492	5.610000133514404	2026-04-30 13:20:09
439760419	10	51.1726594	4.1334213	4.445147514343262	2026-04-30 13:20:09
439760439	10	51.1725779	4.133485	6.340000152587891	2026-04-30 13:20:10
439760468	10	51.1725223	4.1335102	7.110000133514404	2026-04-30 13:20:11
439760478	10	51.1725532	4.133495	5.388359069824219	2026-04-30 13:20:11
439760496	10	51.17246	4.1335621	7.809999942779541	2026-04-30 13:20:12
439760523	10	51.1723937	4.1336123	7.929999828338623	2026-04-30 13:20:13
439760533	10	51.1724205	4.1335823	6.295101165771484	2026-04-30 13:20:13
439760549	10	51.1723268	4.133652	7.989999771118164	2026-04-30 13:20:14
439760577	10	51.1722539	4.1336907	8.529999732971191	2026-04-30 13:20:15
439760587	10	51.1722766	4.1336652	7.030026912689209	2026-04-30 13:20:15
439760604	10	51.1721812	4.133725	8.520000457763672	2026-04-30 13:20:16
439760638	10	51.172112	4.1337617	8.0600004196167	2026-04-30 13:20:17
439760644	10	51.1721311	4.1337538	7.423922538757324	2026-04-30 13:20:17
439760664	10	51.1720449	4.1337946	7.360000133514404	2026-04-30 13:20:18
439760695	10	51.1719814	4.1338205	6.800000190734863	2026-04-30 13:20:19
439760705	10	51.1720067	4.133827	6.999364852905273	2026-04-30 13:20:19
439760724	10	51.1719242	4.133837	6.019999980926514	2026-04-30 13:20:20
439760759	10	51.1718689	4.1338539	5.46999979019165	2026-04-30 13:20:21
439760766	10	51.1718988	4.133864	6.168457984924316	2026-04-30 13:20:21
439760791	10	51.1718246	4.1338491	4.840000152587891	2026-04-30 13:20:22
439760819	10	51.1717896	4.1338341	4.110000133514404	2026-04-30 13:20:23
439760835	10	51.1718156	4.1338652	5.002758979797363	2026-04-30 13:20:23
439760859	10	51.1717628	4.1338192	3.2200000286102295	2026-04-30 13:20:24
439760895	10	51.1717512	4.1338041	2.0899999141693115	2026-04-30 13:20:25
439760904	10	51.1717681	4.1338472	3.111677646636963	2026-04-30 13:20:25
439760971	10	51.1717689	4.1338458	1.2911384105682373	2026-04-30 13:20:27
439762622	10	51.171727	4.1337883	1.9500000476837158	2026-04-30 13:21:21
439762632	10	51.1717642	4.1338411	1.2084213495254517	2026-04-30 13:21:21
439762648	10	51.1716963	4.1337712	3.390000104904175	2026-04-30 13:21:22
439762685	10	51.1716605	4.1337457	4.269999980926514	2026-04-30 13:21:23
439762697	10	51.1717008	4.133805	2.706354856491089	2026-04-30 13:21:23
439762720	10	51.1716097	4.1337153	5.630000114440918	2026-04-30 13:21:24
439762753	10	51.1715627	4.1336894	5.510000228881836	2026-04-30 13:21:25
439762767	10	51.1716169	4.1337437	3.7302629947662354	2026-04-30 13:21:25
439762782	10	51.1715271	4.1336645	4.860000133514404	2026-04-30 13:21:26
439762825	10	51.1714916	4.1336408	4.269999980926514	2026-04-30 13:21:27
439762834	10	51.1715335	4.1336897	3.908876419067383	2026-04-30 13:21:27
439762851	10	51.1714572	4.1336193	4.03000020980835	2026-04-30 13:21:28
439762889	10	51.1714292	4.1336001	3.680000066757202	2026-04-30 13:21:29
439762902	10	51.171463	4.1336436	3.6919126510620117	2026-04-30 13:21:29
439762920	10	51.1714049	4.1335837	3.059999942779541	2026-04-30 13:21:30
439762953	10	51.1713837	4.1335716	2.5199999809265137	2026-04-30 13:21:31
439762963	10	51.1714083	4.1336067	2.854661703109741	2026-04-30 13:21:31
439762979	10	51.1713675	4.133559	2.200000047683716	2026-04-30 13:21:32
439763013	10	51.171349	4.1335482	2.2100000381469727	2026-04-30 13:21:33
439763025	10	51.1713647	4.1335777	2.6069562435150146	2026-04-30 13:21:33
439763043	10	51.1713294	4.1335286	2.5899999141693115	2026-04-30 13:21:34
439763070	10	51.1713044	4.133513	3.009999990463257	2026-04-30 13:21:35
439763084	10	51.1713183	4.1335471	2.9355661869049072	2026-04-30 13:21:35
439763106	10	51.1712722	4.1334965	3.990000009536743	2026-04-30 13:21:36
439763131	10	51.1712316	4.1334765	4.880000114440918	2026-04-30 13:21:37
439763146	10	51.1712478	4.133508	3.9282114505767822	2026-04-30 13:21:37
439763163	10	51.1711835	4.1334513	5.050000190734863	2026-04-30 13:21:38
439763198	10	51.1711358	4.133425	5.480000019073486	2026-04-30 13:21:39
439763209	10	51.1711631	4.1334697	4.5563063621521	2026-04-30 13:21:39
439763223	10	51.1710854	4.1333976	5.800000190734863	2026-04-30 13:21:40
439763256	10	51.1710326	4.1333658	6.199999809265137	2026-04-30 13:21:41
439763267	10	51.1710654	4.1334257	5.08331823348999	2026-04-30 13:21:41
439763283	10	51.1709816	4.1333355	6.139999866485596	2026-04-30 13:21:42
439763317	10	51.1709322	4.1333043	6	2026-04-30 13:21:43
439763326	10	51.1709634	4.1333661	5.276494979858398	2026-04-30 13:21:43
439763349	10	51.1708873	4.1332741	5.599999904632568	2026-04-30 13:21:44
439763380	10	51.1708449	4.1332464	5.28000020980835	2026-04-30 13:21:45
439763392	10	51.1708621	4.1332977	5.426486968994141	2026-04-30 13:21:45
439763413	10	51.1708015	4.1332197	5.150000095367432	2026-04-30 13:21:46
439763447	10	51.1707563	4.1331866	5.210000038146973	2026-04-30 13:21:47
439763458	10	51.1707769	4.1332264	5.234710693359375	2026-04-30 13:21:47
439763477	10	51.1707104	4.1331572	5.400000095367432	2026-04-30 13:21:48
439763511	10	51.1706704	4.1331246	5.639999866485596	2026-04-30 13:21:49
439763525	10	51.1706909	4.1331619	5.285755157470703	2026-04-30 13:21:49
439763547	10	51.1706239	4.1330904	5.75	2026-04-30 13:21:50
439763581	10	51.1705772	4.133058	5.800000190734863	2026-04-30 13:21:51
439763591	10	51.1705968	4.1331085	5.473865985870361	2026-04-30 13:21:51
439763618	10	51.170532	4.1330273	5.940000057220459	2026-04-30 13:21:52
439763644	10	51.170483	4.1329939	6.059999942779541	2026-04-30 13:21:53
439763655	10	51.1704977	4.1330536	5.491684436798096	2026-04-30 13:21:53
439763678	10	51.1704314	4.1329677	6.090000152587891	2026-04-30 13:21:54
439763708	10	51.1703789	4.1329352	6.130000114440918	2026-04-30 13:21:55
439763718	10	51.1703939	4.1329881	5.742430210113525	2026-04-30 13:21:55
439763740	10	51.1703258	4.1329007	6.21999979019165	2026-04-30 13:21:56
439763771	10	51.1702817	4.1328709	6.010000228881836	2026-04-30 13:21:57
439763780	10	51.170287	4.1329242	5.8872809410095215	2026-04-30 13:21:57
439763800	10	51.1702304	4.1328399	6.059999942779541	2026-04-30 13:21:58
439763829	10	51.170175	4.1327998	6.260000228881836	2026-04-30 13:21:59
439763844	10	51.1701816	4.1328522	6.064019680023193	2026-04-30 13:21:59
439763867	10	51.170123	4.1327664	6.400000095367432	2026-04-30 13:22:00
439763892	10	51.1700693	4.1327317	6.289999961853027	2026-04-30 13:22:01
439763900	10	51.1700732	4.1327731	6.199191093444824	2026-04-30 13:22:01
439763923	10	51.1700198	4.1326994	6.289999961853027	2026-04-30 13:22:02
439763956	10	51.1699686	4.1326667	6.239999771118164	2026-04-30 13:22:03
439763963	10	51.1699652	4.1326908	6.201056480407715	2026-04-30 13:22:03
439763985	10	51.1699138	4.1326313	6.210000038146973	2026-04-30 13:22:04
439764014	10	51.1698576	4.132595	6.050000190734863	2026-04-30 13:22:05
439764030	10	51.1698667	4.132609	6.057178974151611	2026-04-30 13:22:05
439764050	10	51.1697954	4.1325559	6.190000057220459	2026-04-30 13:22:06
439764082	10	51.1697389	4.1325203	6.110000133514404	2026-04-30 13:22:07
439764095	10	51.1697748	4.1325341	5.964138507843018	2026-04-30 13:22:07
439764114	10	51.1696888	4.1324867	6.210000038146973	2026-04-30 13:22:08
439764145	10	51.169639	4.1324558	6.079999923706055	2026-04-30 13:22:09
439764158	10	51.1696778	4.1324598	5.9266157150268555	2026-04-30 13:22:09
439764182	10	51.1695869	4.1324226	6.269999980926514	2026-04-30 13:22:10
439764210	10	51.1695339	4.13239	6.289999961853027	2026-04-30 13:22:11
439764223	10	51.1695712	4.1323954	6.091325283050537	2026-04-30 13:22:11
439764246	10	51.1694774	4.1323531	6.489999771118164	2026-04-30 13:22:12
439764269	10	51.1694194	4.1323157	6.699999809265137	2026-04-30 13:22:13
439764283	10	51.1694556	4.1323345	6.33943510055542	2026-04-30 13:22:13
439764306	10	51.1693601	4.132277	6.980000019073486	2026-04-30 13:22:14
439764330	10	51.1692949	4.1322309	7.170000076293945	2026-04-30 13:22:15
439764339	10	51.1693423	4.1322621	6.550567150115967	2026-04-30 13:22:15
439764358	10	51.1692346	4.1321892	7.269999980926514	2026-04-30 13:22:16
439764392	10	51.1691742	4.1321486	7.480000019073486	2026-04-30 13:22:17
439764402	10	51.1692222	4.1321883	6.722075939178467	2026-04-30 13:22:17
439764417	10	51.1691154	4.1321035	7.699999809265137	2026-04-30 13:22:18
439764454	10	51.1690628	4.1320509	7.53000020980835	2026-04-30 13:22:19
439764463	10	51.169107	4.1321173	6.739266872406006	2026-04-30 13:22:19
439764479	10	51.1690102	4.1319942	7.489999771118164	2026-04-30 13:22:20
439764509	10	51.1689531	4.1319376	7.539999961853027	2026-04-30 13:22:21
439764521	10	51.1689953	4.1320237	6.817539215087891	2026-04-30 13:22:21
439764541	10	51.1688982	4.1318814	7.420000076293945	2026-04-30 13:22:22
439764567	10	51.168849	4.1318364	6.730000019073486	2026-04-30 13:22:23
439764579	10	51.1688852	4.131917	6.73905611038208	2026-04-30 13:22:23
439764590	10	51.1688088	4.1317914	5.840000152587891	2026-04-30 13:22:24
439764624	10	51.1687713	4.1317597	4.679999828338623	2026-04-30 13:22:25
439764633	10	51.1687905	4.1318232	6.022541522979736	2026-04-30 13:22:25
439764652	10	51.1687431	4.1317341	3.700000047683716	2026-04-30 13:22:26
439764677	10	51.1687181	4.1317096	2.9100000858306885	2026-04-30 13:22:27
439764689	10	51.168727	4.1317582	4.124276161193848	2026-04-30 13:22:27
439764729	10	51.168702	4.1316925	1.6100000143051147	2026-04-30 13:22:28
439764742	10	51.1686955	4.1317377	1.4676733016967773	2026-04-30 13:22:29
439765279	10	51.1686742	4.1316582	1.5199999809265137	2026-04-30 13:22:48
439765307	10	51.1686644	4.1316458	1.3799999952316284	2026-04-30 13:22:49
439765411	10	51.168644	4.1316184	1.0199999809265137	2026-04-30 13:22:53
439765415	10	51.1686236	4.1316852	1.0664368867874146	2026-04-30 13:22:53
439765429	10	51.1686358	4.1316097	1.2899999618530273	2026-04-30 13:22:54
439765455	10	51.1686243	4.1315964	1.840000033378601	2026-04-30 13:22:55
439765463	10	51.168601	4.131657	1.5296562910079956	2026-04-30 13:22:55
439765483	10	51.1686109	4.1315811	1.8200000524520874	2026-04-30 13:22:56
439765506	10	51.1685979	4.1315665	1.7699999809265137	2026-04-30 13:22:57
439765517	10	51.1685784	4.1316267	1.54877769947052	2026-04-30 13:22:57
439765531	10	51.1685844	4.1315504	1.9199999570846558	2026-04-30 13:22:58
439765556	10	51.1685736	4.1315359	1.5099999904632568	2026-04-30 13:22:59
439765573	10	51.1685636	4.1315966	1.2918181419372559	2026-04-30 13:22:59
439765589	10	51.168566	4.1315246	1.0299999713897705	2026-04-30 13:23:00
439765638	10	51.1685562	4.1315086	1.0800000429153442	2026-04-30 13:23:02
439765670	10	51.1685475	4.1314955	1.5700000524520874	2026-04-30 13:23:03
439765684	10	51.1685558	4.1315488	1.1855309009552002	2026-04-30 13:23:03
439765698	10	51.1685345	4.1314768	2.049999952316284	2026-04-30 13:23:04
