call_id	shift_id	icecream_van_id	latitude	longitude	latitude_gps	longitude_gps	nr_of_people	address_zipcode	address_city	address_country	deadline	was_close	created_at	updated_at
653615	NULL	NULL	51.075	4.032	NULL	NULL	9-10	9240	Zele	België	2026-04-30 18:45:00	0	2026-04-30 17:10:20	2026-04-30 17:10:21
653620	167961	13	51.174	4.13	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 18:30:00	0	2026-04-30 17:11:34	2026-04-30 17:56:50
653622	NULL	NULL	51.119	4.086	NULL	NULL	1-2	9250	Waasmunster	België	2026-04-30 18:00:00	0	2026-04-30 17:12:03	2026-04-30 17:12:03
653623	167896	13	51.176	4.141	NULL	NULL	1-2	9100	Sint niklaas	België	2026-04-30 18:00:00	1	2026-04-30 17:12:10	2026-04-30 17:16:39
653626	NULL	NULL	51.089	4.005	51.09	4.007	3-4	9160	Lokeren	België	2026-04-30 17:30:00	0	2026-04-30 17:12:32	2026-04-30 17:12:32
653631	NULL	NULL	51.021	4.101	51.021	4.101	1-2	9200	Dendermonde	België	2026-04-30 17:30:00	0	2026-04-30 17:13:51	2026-04-30 17:13:51
653633	NULL	NULL	51.181	4.134	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 17:30:00	0	2026-04-30 17:14:28	2026-04-30 17:14:28
653634	NULL	NULL	51.002	4.011	51.002	4.011	5-6	9200	Dendermonde	België	2026-04-30 18:30:00	0	2026-04-30 17:14:39	2026-04-30 17:14:39
653636	167906	7	51.064	4.044	NULL	NULL	5-6	9240	Zele	België	2026-04-30 18:30:00	1	2026-04-30 17:15:01	2026-04-30 17:18:53
653639	167906	7	51.064	4.044	NULL	NULL	5-6	9240	Zele	België	2026-04-30 17:30:00	1	2026-04-30 17:15:45	2026-04-30 17:18:21
653641	NULL	NULL	51.085	4.052	NULL	NULL	3-4	9240	Zele	België	2026-04-30 19:00:00	0	2026-04-30 17:15:54	2026-04-30 17:15:54
653645	167946	91	51.099	3.984	NULL	NULL	1-2	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 17:16:52	2026-04-30 19:24:24
653646	NULL	NULL	51.22	4.191	51.22	4.191	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 18:15:00	0	2026-04-30 17:17:03	2026-04-30 17:17:03
653653	NULL	NULL	51.095	4.088	51.095	4.088	5-6	9220	Hamme	België	2026-04-30 18:30:00	0	2026-04-30 17:17:49	2026-04-30 17:17:49
653654	167953	8	51.136	4.128	51.136	4.128	3-4	9250	Sint-Niklaas	België	2026-04-30 18:30:00	0	2026-04-30 17:17:50	2026-04-30 18:20:50
653661	NULL	NULL	51.199	4.326	51.199	4.326	1-2	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 17:18:31	2026-04-30 17:18:31
653668	NULL	NULL	51.059	4.01	NULL	NULL	5-6	9240	Zele	België	2026-04-30 18:00:00	0	2026-04-30 17:20:35	2026-04-30 17:20:35
653672	167871	103	51.106	3.978	NULL	NULL	10+	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 17:21:24	2026-04-30 17:28:03
653673	NULL	NULL	51.116	3.993	51.116	3.993	1-2	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 17:21:34	2026-04-30 17:21:34
653674	167871	103	51.106	3.978	NULL	NULL	10+	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 17:22:24	2026-04-30 17:28:05
653676	NULL	NULL	51.158	4.137	51.158	4.137	1-2	9100	Sint-Niklaas	België	2026-04-30 17:30:00	1	2026-04-30 17:22:28	2026-04-30 17:22:29
653678	NULL	NULL	51.134	4.202	NULL	NULL	3-4	9140	Temse	België	2026-04-30 18:00:00	0	2026-04-30 17:23:27	2026-04-30 17:23:27
653679	167880	34	51.093	4.251	NULL	NULL	1-2	2880	BORNEM	België	2026-04-30 17:45:00	1	2026-04-30 17:23:43	2026-04-30 17:28:59
653683	NULL	NULL	51.235	4.041	51.235	4.041	3-4	9190	Stekene	België	2026-04-30 18:30:00	0	2026-04-30 17:24:33	2026-04-30 17:24:33
653684	NULL	NULL	51.219	4.274	51.219	4.274	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 18:30:00	0	2026-04-30 17:24:43	2026-04-30 17:24:43
653686	NULL	NULL	51.134	4.202	51.133	4.203	3-4	9140	Temse	België	2026-04-30 18:15:00	0	2026-04-30 17:25:13	2026-04-30 17:25:13
653688	NULL	NULL	51.016	4.003	NULL	NULL	3-4	9290	Berlare	België	2026-04-30 18:30:00	0	2026-04-30 17:25:22	2026-04-30 17:25:22
653689	167906	7	51.062	4.038	51.062	4.038	3-4	9240	Zele	België	2026-04-30 17:45:00	1	2026-04-30 17:25:35	2026-04-30 18:40:51
653692	NULL	NULL	51.092	4.218	51.092	4.218	1-2	2880	Bornem	België	2026-04-30 19:00:00	0	2026-04-30 17:26:07	2026-04-30 17:26:07
653698	NULL	NULL	51.101	3.995	NULL	NULL	1-2	9160	lokeren	Belgie	2026-04-30 19:00:00	0	2026-04-30 17:27:27	2026-04-30 17:27:27
653699	NULL	NULL	51.093	4.009	51.093	4.01	1-2	9160	Lokeren	België	2026-04-30 17:30:00	1	2026-04-30 17:27:29	2026-04-30 17:27:29
653702	NULL	NULL	51.023	4.156	51.022	4.156	1-2	9200	Dendermonde	België	2026-04-30 19:00:00	0	2026-04-30 17:28:23	2026-04-30 17:28:23
653705	NULL	NULL	50.995	4.134	50.996	4.134	3-4	9280	Lebbeke	België	2026-04-30 19:00:00	0	2026-04-30 17:29:17	2026-04-30 17:29:17
653706	NULL	NULL	51.094	4.136	NULL	NULL	1-2	9220	Hamme	België	2026-04-30 17:30:00	1	2026-04-30 17:29:22	2026-04-30 17:29:22
653707	NULL	NULL	51.208	4.344	NULL	NULL	1-2	2070	Burcht	België	2026-04-30 18:15:00	0	2026-04-30 17:29:58	2026-04-30 17:29:58
653711	NULL	NULL	50.987	4.232	50.987	4.232	3-4	1785	Merchtem	België	2026-04-30 17:30:00	0	2026-04-30 17:31:01	2026-04-30 17:31:01
653713	167906	7	51.06	4.039	NULL	NULL	3-4	9240	Zele	België	2026-04-30 18:30:00	1	2026-04-30 17:31:53	2026-04-30 18:02:05
653716	167906	7	51.068	4.054	51.068	4.054	1-2	9240	Zele	België	2026-04-30 18:00:00	1	2026-04-30 17:32:14	2026-04-30 17:51:20
653723	NULL	NULL	51.217	4.246	NULL	NULL	1-2	9120	Beveren	België	2026-04-30 18:15:00	1	2026-04-30 17:33:22	2026-04-30 17:33:22
653724	167906	7	51.06	4.039	51.06	4.039	3-4	9240	Zele	België	2026-04-30 18:30:00	0	2026-04-30 17:34:09	2026-04-30 18:18:38
653725	NULL	NULL	51.089	4.232	51.089	4.233	1-2	2880	Bornem	België	2026-04-30 18:15:00	0	2026-04-30 17:34:14	2026-04-30 17:34:15
653726	167909	10	51.211	4.329	51.211	4.329	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	1	2026-04-30 17:34:17	2026-04-30 17:36:21
653727	167946	91	51.099	3.996	51.099	3.996	3-4	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 17:34:20	2026-04-30 19:15:31
653728	NULL	NULL	51.15	4.132	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 18:00:00	1	2026-04-30 17:34:24	2026-04-30 17:34:24
653729	NULL	NULL	51.083	4.221	51.083	4.221	1-2	2880	Bornem	België	2026-04-30 18:30:00	0	2026-04-30 17:34:47	2026-04-30 17:34:47
653737	NULL	NULL	51.095	4.249	NULL	NULL	3-4	2880	Bornem	België	2026-04-30 18:00:00	1	2026-04-30 17:37:31	2026-04-30 17:37:31
653739	NULL	NULL	51.018	4.093	51.018	4.092	5-6	9200	Dendermonde	België	2026-04-30 18:00:00	0	2026-04-30 17:38:15	2026-04-30 17:38:15
653740	NULL	NULL	51.1	3.985	51.1	3.985	1-2	9160	Lokeren	België	2026-04-30 18:00:00	1	2026-04-30 17:38:32	2026-04-30 17:38:32
653745	NULL	NULL	50.996	4.134	50.995	4.134	3-4	9280	Lebbeke	België	2026-04-30 18:00:00	0	2026-04-30 17:40:28	2026-04-30 17:40:28
653746	167963	3	51.223	4.227	51.223	4.227	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 18:00:00	0	2026-04-30 17:40:54	2026-04-30 18:38:09
653748	NULL	NULL	51.1	3.986	51.102	3.986	1-2	9160	Lokeren	België	2026-04-30 18:15:00	1	2026-04-30 17:41:34	2026-04-30 17:41:34
653749	167906	7	51.056	4.039	51.057	4.039	3-4	9240	Zele	België	2026-04-30 18:30:00	0	2026-04-30 17:41:43	2026-04-30 18:22:37
653751	167960	5	51.025	4.126	51.025	4.126	1-2	9200	Dendermonde	België	2026-04-30 20:00:00	0	2026-04-30 17:42:26	2026-04-30 18:53:35
653754	167946	91	51.089	4.007	51.089	4.007	1-2	9160	Lokeren	België	2026-04-30 18:00:00	1	2026-04-30 17:43:49	2026-04-30 17:45:15
653755	NULL	NULL	51.092	3.966	51.092	3.966	1-2	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 17:45:10	2026-04-30 17:45:10
653756	NULL	NULL	50.977	4.148	50.976	4.148	5-6	9280	Lebbeke	België	2026-04-30 18:45:00	0	2026-04-30 17:45:13	2026-04-30 17:45:13
653759	NULL	NULL	50.993	4.161	50.993	4.161	3-4	9280	Lebbeke	België	2026-04-30 18:15:00	0	2026-04-30 17:46:10	2026-04-30 17:46:10
653768	NULL	NULL	51.093	4.245	51.093	4.245	1-2	2880	Bornem	België	2026-04-30 19:30:00	0	2026-04-30 17:49:05	2026-04-30 17:49:05
653773	NULL	NULL	51.066	3.992	51.066	3.992	5-6	9240	Zele	België	2026-04-30 19:00:00	0	2026-04-30 17:50:54	2026-04-30 17:50:54
653776	NULL	NULL	51.085	4.131	51.085	4.131	3-4	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 17:51:38	2026-04-30 17:51:38
653777	167909	10	51.212	4.333	51.212	4.333	1-2	2070	Zwijndrecht	België	2026-04-30 18:30:00	1	2026-04-30 17:52:00	2026-04-30 18:31:17
653778	NULL	NULL	51.221	4.323	NULL	NULL	3-4	2070	Zwijndrecht	België	2026-04-30 18:30:00	0	2026-04-30 17:52:13	2026-04-30 17:52:13
653779	167968	34	51.07	4.295	51.07	4.295	3-4	2870	Puurs-Sint-Amands	België	2026-04-30 19:30:00	0	2026-04-30 17:52:21	2026-04-30 18:58:59
653781	NULL	NULL	51.219	4.186	NULL	NULL	1-2	9120	Vrasene	België	2026-04-30 21:00:00	0	2026-04-30 17:52:29	2026-04-30 17:52:29
653785	NULL	NULL	51.097	4.249	NULL	NULL	10+	2880	Bornem	België	2026-04-30 18:00:00	0	2026-04-30 17:53:06	2026-04-30 17:53:06
653786	NULL	NULL	51.067	4.158	51.067	4.159	9-10	9220	Hamme	België	2026-04-30 18:45:00	0	2026-04-30 17:53:06	2026-04-30 17:53:06
653792	NULL	NULL	50.99	4.003	NULL	NULL	3-4	9200	Schoonaarde	België	2026-04-30 19:30:00	0	2026-04-30 17:54:04	2026-04-30 17:54:04
653793	NULL	NULL	51.197	4.327	51.197	4.327	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 17:54:30	2026-04-30 17:54:30
653794	167893	9	51.047	4.104	51.047	4.104	1-2	9200	Dendermonde	België	2026-04-30 18:00:00	1	2026-04-30 17:54:33	2026-04-30 17:57:05
653797	NULL	NULL	51.139	4.294	NULL	NULL	1-2	9150	Bazel	België	2026-04-30 19:00:00	0	2026-04-30 17:55:26	2026-04-30 17:55:26
653802	NULL	NULL	50.976	4.148	50.976	4.148	5-6	9280	Lebbeke	België	2026-04-30 18:45:00	0	2026-04-30 17:56:36	2026-04-30 17:56:36
653804	NULL	NULL	50.976	4.148	50.976	4.148	1-2	9280	Lebbeke	België	2026-04-30 18:00:00	0	2026-04-30 17:56:54	2026-04-30 17:56:54
653810	NULL	NULL	51.134	4.202	51.133	4.203	3-4	9140	Temse	België	2026-04-30 18:30:00	0	2026-04-30 17:58:42	2026-04-30 17:58:42
653811	167909	10	51.21	4.329	NULL	NULL	1-2	2070	Zwijndrecht	België	2026-04-30 18:00:00	1	2026-04-30 17:58:57	2026-04-30 18:18:00
653820	NULL	NULL	51.13	4.213	51.13	4.213	5-6	9140	Temse	België	2026-04-30 18:00:00	0	2026-04-30 18:00:56	2026-04-30 18:00:56
653822	NULL	NULL	51.095	4.249	NULL	NULL	1-2	2880	Bornem	België	2026-04-30 18:15:00	0	2026-04-30 18:01:06	2026-04-30 18:01:06
653824	167948	35	51.159	4.135	51.159	4.134	1-2	9100	Sint-Niklaas	België	2026-04-30 19:00:00	1	2026-04-30 18:01:53	2026-04-30 18:31:13
653828	167962	11	51.088	4.154	51.037	3.763	3-4	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 18:03:33	2026-04-30 18:12:07
653831	NULL	NULL	51.076	4.281	51.076	4.281	1-2	2870	Puurs-Sint-Amands	België	2026-04-30 18:30:00	1	2026-04-30 18:03:52	2026-04-30 18:03:52
653836	NULL	NULL	51.094	4.105	51.094	4.105	1-2	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 18:05:37	2026-04-30 18:05:37
653839	167871	103	51.1	3.986	51.102	3.986	3-4	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 18:06:57	2026-04-30 18:30:18
653843	NULL	NULL	51.092	4.218	51.093	4.218	3-4	2880	Bornem	België	2026-04-30 20:00:00	0	2026-04-30 18:08:05	2026-04-30 18:08:05
653849	167947	6	51.116	4.135	51.116	4.134	1-2	9140	Temse	België	2026-04-30 18:30:00	0	2026-04-30 18:09:23	2026-04-30 18:30:20
653856	NULL	NULL	51.095	4.088	51.095	4.088	3-4	9220	Hamme	België	2026-04-30 18:30:00	0	2026-04-30 18:11:08	2026-04-30 18:11:08
653857	NULL	NULL	51.22	4.26	51.22	4.26	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:11:13	2026-04-30 18:11:13
653860	NULL	NULL	51.093	3.994	51.093	3.994	5-6	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 18:11:48	2026-04-30 18:11:48
653861	NULL	NULL	51.107	4.298	51.107	4.298	3-4	2880	Bornem	België	2026-04-30 19:00:00	0	2026-04-30 18:11:53	2026-04-30 18:11:53
653863	NULL	NULL	51.08	3.976	51.08	3.976	1-2	9160	Lokeren	België	2026-04-30 18:45:00	0	2026-04-30 18:12:14	2026-04-30 18:12:14
653864	167871	103	51.106	3.976	51.106	3.976	3-4	9160	Lokeren	België	2026-04-30 18:30:00	1	2026-04-30 18:12:14	2026-04-30 18:17:21
653865	NULL	NULL	51.057	4.086	51.057	4.086	3-4	9200	Dendermonde	België	2026-04-30 19:15:00	0	2026-04-30 18:13:24	2026-04-30 18:13:24
653866	NULL	NULL	51.197	4.327	51.197	4.327	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:13:25	2026-04-30 18:13:25
653867	167906	7	51.064	4.033	NULL	NULL	1-2	9240	Zele	België	2026-04-30 19:00:00	1	2026-04-30 18:13:43	2026-04-30 18:47:14
653872	167948	35	51.161	4.136	NULL	NULL	1-2	9100	Sint-Niklaas	België	2026-04-30 18:45:00	1	2026-04-30 18:15:23	2026-04-30 18:41:27
653873	NULL	NULL	51.093	3.994	51.093	3.994	10+	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 18:15:24	2026-04-30 18:15:24
653874	167953	8	51.116	4.176	51.116	4.176	1-2	9140	Temse	België	2026-04-30 19:30:00	0	2026-04-30 18:15:37	2026-04-30 18:38:36
653875	NULL	NULL	51.052	4.115	51.052	4.115	3-4	9200	Dendermonde	België	2026-04-30 19:30:00	1	2026-04-30 18:15:43	2026-04-30 18:15:43
653876	NULL	NULL	50.996	4.133	NULL	NULL	1-2	9280	Lebbeke	Belgium	2026-04-30 20:00:00	0	2026-04-30 18:15:45	2026-04-30 18:15:45
653877	167961	13	51.165	4.121	51.165	4.121	5-6	9111	Sint-Niklaas	België	2026-04-30 18:30:00	0	2026-04-30 18:16:37	2026-04-30 18:27:55
653878	167962	11	51.092	4.167	51.092	4.167	3-4	9220	Hamme	België	2026-04-30 19:30:00	0	2026-04-30 18:16:40	2026-04-30 19:02:59
653882	167968	34	51.093	4.232	51.094	4.232	1-2	2880	Bornem	België	2026-04-30 19:15:00	0	2026-04-30 18:18:10	2026-04-30 19:45:20
653883	NULL	NULL	51.13	4.212	NULL	NULL	7-8	9140	Temse	België	2026-04-30 19:00:00	0	2026-04-30 18:18:31	2026-04-30 18:18:31
653884	167953	8	51.132	4.204	51.132	4.204	1-2	9140	Temse	België	2026-04-30 19:15:00	0	2026-04-30 18:18:48	2026-04-30 18:52:32
653887	167963	3	51.221	4.267	51.221	4.267	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:19:21	2026-04-30 18:39:32
653890	NULL	NULL	51.057	4.106	51.057	4.106	3-4	9200	Dendermonde	België	2026-04-30 18:30:00	1	2026-04-30 18:20:07	2026-04-30 18:20:07
653894	167946	91	51.093	4.009	NULL	NULL	1-2	9160	Lokeren	België	2026-04-30 19:15:00	1	2026-04-30 18:21:12	2026-04-30 18:38:24
653897	NULL	NULL	51.199	4.326	51.199	4.326	1-2	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:21:34	2026-04-30 18:21:34
653900	NULL	NULL	51.175	4.16	51.175	4.16	3-4	9100	Sint-Niklaas	België	2026-04-30 19:30:00	0	2026-04-30 18:22:07	2026-04-30 18:22:07
653902	NULL	NULL	51.114	4.138	51.114	4.138	3-4	9140	Temse	België	2026-04-30 20:00:00	0	2026-04-30 18:22:23	2026-04-30 18:22:23
653904	NULL	NULL	51.097	4.149	51.097	4.149	3-4	9220	Hamme	België	2026-04-30 18:30:00	0	2026-04-30 18:23:05	2026-04-30 18:23:05
653906	167944	1	51.146	4.107	51.146	4.107	3-4	9111	Sint-Niklaas	België	2026-04-30 19:30:00	0	2026-04-30 18:24:08	2026-04-30 18:48:05
653907	NULL	NULL	51.075	4.032	NULL	NULL	7-8	9240	Zele	België	2026-04-30 19:30:00	0	2026-04-30 18:24:20	2026-04-30 18:24:20
653908	NULL	NULL	51.159	4.128	51.159	4.128	1-2	9100	Sint-Niklaas	België	2026-04-30 18:30:00	1	2026-04-30 18:24:28	2026-04-30 18:24:28
653911	NULL	NULL	51.217	4.322	NULL	NULL	3-4	2070	Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:25:45	2026-04-30 18:25:45
653913	167906	7	51.062	4.038	51.062	4.038	3-4	9240	Zele	België	2026-04-30 18:45:00	1	2026-04-30 18:26:11	2026-04-30 18:33:51
653915	NULL	NULL	51.093	3.994	51.093	3.994	10+	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 18:26:30	2026-04-30 18:26:30
653917	NULL	NULL	51.096	3.989	51.096	3.989	3-4	9160	Lokeren	België	2026-04-30 18:30:00	0	2026-04-30 18:26:59	2026-04-30 18:26:59
653918	167944	1	51.136	4.064	51.136	4.064	3-4	9250	Waasmunster	België	2026-04-30 20:15:00	0	2026-04-30 18:27:19	2026-04-30 19:21:12
653920	NULL	NULL	51.221	4.323	51.221	4.323	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:00:00	0	2026-04-30 18:27:46	2026-04-30 18:27:46
653921	167946	91	51.101	3.995	NULL	NULL	1-2	9160	lokeren	Belgie	2026-04-30 20:00:00	0	2026-04-30 18:28:34	2026-04-30 19:05:39
653923	NULL	NULL	51.036	4.093	51.036	4.093	5-6	9200	Dendermonde	België	2026-04-30 19:00:00	0	2026-04-30 18:28:39	2026-04-30 18:28:39
653924	NULL	NULL	51.085	4.052	NULL	NULL	3-4	9240	Zele	België	2026-04-30 19:00:00	0	2026-04-30 18:28:59	2026-04-30 18:28:59
653926	167944	1	51.146	4.095	51.146	4.095	3-4	9111	Sint-Niklaas	België	2026-04-30 19:00:00	1	2026-04-30 18:29:57	2026-04-30 18:38:54
653927	NULL	NULL	51.101	4.268	51.101	4.268	1-2	2880	Bornem	België	2026-04-30 19:00:00	0	2026-04-30 18:30:07	2026-04-30 18:30:07
653928	NULL	NULL	51.08	4.143	51.08	4.143	3-4	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 18:30:21	2026-04-30 18:30:21
653934	NULL	NULL	51.094	4.136	NULL	NULL	1-2	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 18:31:29	2026-04-30 18:31:29
653941	167968	34	51.094	4.303	51.094	4.303	3-4	2880	Bornem	België	2026-04-30 20:15:00	0	2026-04-30 18:32:18	2026-04-30 19:25:51
653943	NULL	NULL	51.095	4.088	51.095	4.088	5-6	9220	Hamme	België	2026-04-30 19:00:00	0	2026-04-30 18:32:55	2026-04-30 18:32:55
653947	NULL	NULL	51.212	4.333	NULL	NULL	1-2	2070	Zwijndrecht	België	2026-04-30 19:30:00	1	2026-04-30 18:35:26	2026-04-30 18:35:26
653948	NULL	NULL	50.992	4.121	50.992	4.121	5-6	9280	Lebbeke	België	2026-04-30 19:30:00	0	2026-04-30 18:35:54	2026-04-30 18:35:54
653949	NULL	NULL	51.14	4.134	51.135	4.135	3-4	9100	Sint-Niklaas	België	2026-04-30 19:00:00	1	2026-04-30 18:36:17	2026-04-30 18:36:17
653955	NULL	NULL	51.069	4	51.069	4	1-2	9240	Zele	België	2026-04-30 19:30:00	0	2026-04-30 18:38:10	2026-04-30 18:38:10
653958	NULL	NULL	51.15	4.132	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 19:00:00	0	2026-04-30 18:38:27	2026-04-30 18:38:27
653961	167969	14	51.183	4.135	51.183	4.136	1-2	9100	Sint-Niklaas	België	2026-04-30 19:00:00	0	2026-04-30 18:38:37	2026-04-30 18:58:42
653962	NULL	NULL	51.095	4.088	51.095	4.088	3-4	9220	Hamme	België	2026-04-30 19:30:00	0	2026-04-30 18:38:52	2026-04-30 18:38:52
653963	167963	3	51.222	4.258	51.223	4.258	5-6	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:30:00	0	2026-04-30 18:39:34	2026-04-30 19:08:02
653966	167960	5	51.02	4.085	NULL	NULL	1-2	9200	Dendermonde	België	2026-04-30 19:30:00	0	2026-04-30 18:40:57	2026-04-30 19:08:58
653973	167960	5	51.025	4.126	51.025	4.126	1-2	9200	Dendermonde	België	2026-04-30 19:00:00	1	2026-04-30 18:43:11	2026-04-30 18:53:32
653978	NULL	NULL	51.15	4.132	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 19:00:00	0	2026-04-30 18:44:12	2026-04-30 18:44:12
653982	167961	13	51.163	4.119	51.163	4.119	1-2	9111	Sint-Niklaas	België	2026-04-30 19:00:00	1	2026-04-30 18:45:35	2026-04-30 18:47:49
653985	167944	1	51.115	4.093	51.115	4.094	5-6	9250	Waasmunster	België	2026-04-30 20:00:00	0	2026-04-30 18:46:50	2026-04-30 19:45:55
653986	NULL	NULL	51.095	4.249	NULL	NULL	3-4	2880	Bornem	België	2026-04-30 19:00:00	0	2026-04-30 18:47:30	2026-04-30 18:47:30
653987	NULL	NULL	51.092	3.966	51.092	3.966	1-2	9160	Lokeren	België	2026-04-30 19:15:00	0	2026-04-30 18:47:35	2026-04-30 18:47:35
653990	NULL	NULL	51.101	3.992	51.101	3.992	3-4	9160	Lokeren	België	2026-04-30 19:00:00	0	2026-04-30 18:48:09	2026-04-30 18:48:09
653994	NULL	NULL	51.15	4.132	51.15	4.132	1-2	9100	Sint-Niklaas	België	2026-04-30 19:00:00	0	2026-04-30 18:49:04	2026-04-30 18:49:04
653995	167909	10	51.21	4.326	51.21	4.326	5-6	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:15:00	1	2026-04-30 18:50:16	2026-04-30 18:55:25
653999	167946	91	51.089	4.017	51.089	4.017	1-2	9160	Lokeren	België	2026-04-30 19:15:00	1	2026-04-30 18:51:32	2026-04-30 18:52:59
654002	NULL	NULL	51.032	4.103	NULL	NULL	1-2	9200	Dendermonde	België	2026-04-30 19:30:00	0	2026-04-30 18:51:54	2026-04-30 18:51:54
654007	167953	8	51.167	4.18	51.167	4.18	3-4	9100	Sint-Niklaas	België	2026-04-30 19:30:00	0	2026-04-30 18:53:54	2026-04-30 19:03:46
654008	NULL	NULL	51.059	4.016	51.059	4.016	5-6	9240	Zele	België	2026-04-30 19:00:00	0	2026-04-30 18:54:02	2026-04-30 18:54:02
654011	NULL	NULL	51.076	4.062	NULL	NULL	5-6	9240	Zele	België	2026-04-30 20:30:00	0	2026-04-30 18:55:33	2026-04-30 18:55:34
654012	NULL	NULL	51.22	4.26	51.22	4.26	1-2	9120	Beveren	België	2026-04-30 21:00:00	1	2026-04-30 18:55:52	2026-04-30 18:55:52
654013	NULL	NULL	51.197	4.327	51.197	4.327	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:30:00	0	2026-04-30 18:55:58	2026-04-30 18:55:58
654016	NULL	NULL	50.982	4.089	50.982	4.089	5-6	9280	Lebbeke	België	2026-04-30 20:30:00	0	2026-04-30 18:57:50	2026-04-30 18:57:50
654020	NULL	NULL	51.222	4.258	51.222	4.258	5-6	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:30:00	1	2026-04-30 18:59:35	2026-04-30 18:59:35
654021	NULL	NULL	51.051	4.064	51.051	4.064	3-4	9240	Zele	België	2026-04-30 20:15:00	0	2026-04-30 19:00:00	2026-04-30 19:00:00
654025	NULL	NULL	51.114	4.138	51.114	4.123	1-2	9140	Elversele	België	2026-04-30 20:00:00	0	2026-04-30 19:00:48	2026-04-30 19:00:48
654028	167968	34	51.128	4.21	51.128	4.21	1-2	9140	Temse	België	2026-04-30 21:00:00	1	2026-04-30 19:01:25	2026-04-30 20:21:00
654030	NULL	NULL	51.131	4.204	51.13	4.204	3-4	9140	Temse	België	2026-04-30 19:30:00	1	2026-04-30 19:02:06	2026-04-30 19:02:06
654032	NULL	NULL	51.083	4.137	51.083	4.137	1-2	9220	Hamme	België	2026-04-30 19:45:00	0	2026-04-30 19:03:21	2026-04-30 19:03:21
654033	NULL	NULL	51.168	4.311	51.168	4.311	3-4	9150	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 21:30:00	0	2026-04-30 19:03:34	2026-04-30 19:03:34
654035	167953	8	51.149	4.16	51.151	4.146	10+	9100	Sint-Niklaas	België	2026-04-30 20:00:00	0	2026-04-30 19:04:28	2026-04-30 19:08:36
654038	NULL	NULL	51.036	4.093	NULL	NULL	5-6	9200	Dendermonde	België	2026-04-30 20:00:00	0	2026-04-30 19:05:45	2026-04-30 19:05:45
654041	NULL	NULL	51.069	4.04	51.069	4.041	3-4	9240	Zele	België	2026-04-30 20:00:00	0	2026-04-30 19:07:29	2026-04-30 19:07:29
654042	NULL	NULL	51.187	4.184	NULL	NULL	3-4	9100	Nieuwkerken	België	2026-04-30 20:00:00	0	2026-04-30 19:08:06	2026-04-30 19:08:06
654043	NULL	NULL	51.092	4.108	51.092	4.108	1-2	9220	Hamme	België	2026-04-30 19:30:00	0	2026-04-30 19:09:17	2026-04-30 19:09:17
654047	NULL	NULL	51.22	4.24	51.22	4.24	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 19:30:00	0	2026-04-30 19:11:01	2026-04-30 19:11:01
