sale_order_id	sale_id	icecream_van_id	menu_item_id	datetime	name	price_vati	vat_rate
7122243	2097003	11	18	2026-04-30 13:56:45	brownie medium	8.200000000000000	6.000
7122245	2097003	11	6	2026-04-30 13:56:48	slagroom	1.200000000000000	6.000
7122134	2097004	6	1	2026-04-30 13:49:46	1 bol	3.300000000000000	6.000
7122135	2097004	6	1	2026-04-30 13:49:46	1 bol	3.300000000000000	6.000
7122136	2097004	6	1	2026-04-30 13:49:48	1 bol	3.300000000000000	6.000
7122147	2097008	7	1	2026-04-30 13:50:27	1 bol	3.300000000000000	6.000
7122148	2097008	7	1	2026-04-30 13:50:29	1 bol	3.300000000000000	6.000
7122149	2097008	7	1	2026-04-30 13:50:28	1 bol	3.300000000000000	6.000
7122150	2097008	7	1	2026-04-30 13:50:31	1 bol	3.300000000000000	6.000
7122151	2097008	7	1	2026-04-30 13:50:30	1 bol	3.300000000000000	6.000
7122154	2097010	13	1	2026-04-30 13:50:32	1 bol	3.300000000000000	6.000
7122155	2097010	13	1	2026-04-30 13:50:33	1 bol	3.300000000000000	6.000
7122156	2097010	13	1	2026-04-30 13:50:32	1 bol	3.300000000000000	6.000
7122163	2097013	103	2	2026-04-30 13:50:53	2 bol	5.800000000000000	6.000
7122166	2097013	103	2	2026-04-30 13:51:21	2 bol	5.800000000000000	6.000
7122172	2097013	103	2	2026-04-30 13:51:49	2 bol	5.800000000000000	6.000
7122181	2097013	103	1	2026-04-30 13:52:27	1 bol	3.300000000000000	6.000
7122195	2097013	103	2	2026-04-30 13:52:54	2 bol	5.800000000000000	6.000
7122199	2097013	103	1	2026-04-30 13:53:18	1 bol	3.300000000000000	6.000
7122207	2097013	103	2	2026-04-30 13:53:44	2 bol	5.800000000000000	6.000
7122216	2097013	103	2	2026-04-30 13:54:32	2 bol	5.800000000000000	6.000
7122227	2097013	103	1	2026-04-30 13:54:53	1 bol	3.300000000000000	6.000
7122168	2097014	8	6	2026-04-30 13:51:24	slagroom	1.200000000000000	6.000
7122169	2097014	8	1	2026-04-30 13:51:22	1 bol	3.300000000000000	6.000
7122177	2097014	8	1	2026-04-30 13:51:50	1 bol	3.300000000000000	6.000
7122226	2097031	8	2	2026-04-30 13:54:40	2 bol	5.800000000000000	6.000
7122239	2097036	6	1	2026-04-30 13:55:34	1 bol	3.300000000000000	6.000
7122257	2097044	10	2	2026-04-30 13:57:22	2 bol	5.800000000000000	6.000
7122294	2097057	103	1	2026-04-30 13:59:28	1 bol	3.300000000000000	6.000
7122295	2097057	103	1	2026-04-30 13:59:28	1 bol	3.300000000000000	6.000
7122296	2097057	103	1	2026-04-30 13:59:28	1 bol	3.300000000000000	6.000
7122297	2097057	103	2	2026-04-30 13:59:30	2 bol	5.800000000000000	6.000
7122298	2097057	103	1	2026-04-30 13:59:29	1 bol	3.300000000000000	6.000
7122304	2097059	13	2	2026-04-30 13:59:37	2 bol	5.800000000000000	6.000
7122315	2097059	13	1	2026-04-30 14:00:27	1 bol	3.300000000000000	6.000
7122335	2097059	13	1	2026-04-30 14:01:21	1 bol	3.300000000000000	6.000
7122343	2097059	13	1	2026-04-30 14:02:05	1 bol	3.300000000000000	6.000
7122354	2097059	13	1	2026-04-30 14:02:40	1 bol	3.300000000000000	6.000
7122364	2097059	13	1	2026-04-30 14:03:16	1 bol	3.300000000000000	6.000
7122309	2097061	10	1	2026-04-30 14:00:01	1 bol	3.300000000000000	6.000
7122310	2097062	1	1	2026-04-30 14:00:08	1 bol	3.300000000000000	6.000
7122311	2097062	1	1	2026-04-30 14:00:11	1 bol	3.300000000000000	6.000
7122321	2097069	34	1	2026-04-30 14:00:28	1 bol	3.300000000000000	6.000
7122365	2097087	8	2	2026-04-30 14:03:09	2 bol	5.800000000000000	6.000
7122379	2097092	8	2	2026-04-30 14:04:07	2 bol	5.800000000000000	6.000
7122388	2097097	103	2	2026-04-30 14:04:27	2 bol	5.800000000000000	6.000
7122390	2097099	3	1	2026-04-30 14:03:44	1 bol	3.300000000000000	6.000
7122396	2097101	8	2	2026-04-30 14:05:01	2 bol	5.800000000000000	6.000
7122404	2097103	3	1	2026-04-30 14:05:16	1 bol	3.300000000000000	6.000
7122408	2097104	14	7	2026-04-30 14:05:43	sauzen	1.200000000000000	6.000
7122409	2097104	14	1	2026-04-30 14:05:45	1 bol	3.300000000000000	6.000
7122410	2097104	14	1	2026-04-30 14:05:42	1 bol	3.300000000000000	6.000
7122411	2097104	14	2645	2026-04-30 14:05:49	halve brownie apart	2.000000000000000	6.000
7122418	2097109	1	1	2026-04-30 14:06:17	1 bol	3.300000000000000	6.000
7122419	2097109	1	1	2026-04-30 14:06:16	1 bol	3.300000000000000	6.000
7122420	2097109	1	1	2026-04-30 14:06:18	1 bol	3.300000000000000	6.000
7122421	2097109	1	1	2026-04-30 14:06:19	1 bol	3.300000000000000	6.000
7122425	2097112	8	1	2026-04-30 14:06:35	1 bol	3.300000000000000	6.000
7122431	2097112	8	8	2026-04-30 14:07:29	bresilienne	1.200000000000000	6.000
7122440	2097117	9	1	2026-04-30 14:07:47	1 bol	3.300000000000000	6.000
7122442	2097118	103	1	2026-04-30 14:07:52	1 bol	3.300000000000000	6.000
7122456	2097123	34	2	2026-04-30 14:08:32	2 bol	5.800000000000000	6.000
7122477	2097123	34	2	2026-04-30 14:09:24	2 bol	5.800000000000000	6.000
7122463	2097126	11	1	2026-04-30 14:08:43	1 bol	3.300000000000000	6.000
7122472	2097126	11	1	2026-04-30 14:09:11	1 bol	3.300000000000000	6.000
7122486	2097126	11	1	2026-04-30 14:10:13	1 bol	3.300000000000000	6.000
7122466	2097127	9	1	2026-04-30 14:08:48	1 bol	3.300000000000000	6.000
7122469	2097129	8	2	2026-04-30 14:08:50	2 bol	5.800000000000000	6.000
7122470	2097129	8	8	2026-04-30 14:08:50	bresilienne	1.200000000000000	6.000
7122468	2097130	7	1	2026-04-30 14:08:55	1 bol	3.300000000000000	6.000
7122476	2097133	14	1	2026-04-30 14:09:15	1 bol	3.300000000000000	6.000
7122482	2097135	9	2	2026-04-30 14:09:48	2 bol	5.800000000000000	6.000
7122483	2097136	8	1	2026-04-30 14:09:53	1 bol	3.300000000000000	6.000
7122497	2097143	1	1	2026-04-30 14:11:00	1 bol	3.300000000000000	6.000
7122498	2097143	1	1	2026-04-30 14:11:00	1 bol	3.300000000000000	6.000
7122499	2097143	1	1	2026-04-30 14:10:59	1 bol	3.300000000000000	6.000
7122500	2097143	1	1	2026-04-30 14:11:06	1 bol	3.300000000000000	6.000
7122501	2097144	9	1	2026-04-30 14:11:08	1 bol	3.300000000000000	6.000
7122505	2097148	11	1	2026-04-30 14:11:59	1 bol	3.300000000000000	6.000
7122543	2097148	11	20	2026-04-30 14:15:09	aardbeien medium	9.900000000000000	6.000
7122559	2097148	11	6	2026-04-30 14:15:41	slagroom	1.200000000000000	6.000
7122533	2097160	9	2	2026-04-30 14:13:57	2 bol	5.800000000000000	6.000
7122552	2097166	7	1	2026-04-30 14:15:08	1 bol	3.300000000000000	6.000
7122553	2097166	7	6	2026-04-30 14:15:10	slagroom	1.200000000000000	6.000
7122562	2097166	7	6	2026-04-30 14:15:53	slagroom	1.200000000000000	6.000
7122563	2097166	7	1	2026-04-30 14:15:49	1 bol	3.300000000000000	6.000
7122564	2097172	9	2	2026-04-30 14:15:49	2 bol	5.800000000000000	6.000
7122573	2097175	14	1	2026-04-30 14:16:17	1 bol	3.300000000000000	6.000
7122582	2097175	14	2	2026-04-30 14:17:46	2 bol	5.800000000000000	6.000
7122581	2097177	91	2677	2026-04-30 14:17:16	slagroom	1.200000000000000	6.000
7122609	2097177	91	2655	2026-04-30 14:19:38	1 bol	3.300000000000000	6.000
7122613	2097177	91	2678	2026-04-30 14:19:41	sauzen	1.200000000000000	6.000
7122618	2097177	91	2655	2026-04-30 14:20:14	1 bol	3.300000000000000	6.000
7122619	2097177	91	2677	2026-04-30 14:20:16	slagroom	1.200000000000000	6.000
7122626	2097177	91	2655	2026-04-30 14:21:04	1 bol	3.300000000000000	6.000
7122630	2097177	91	2655	2026-04-30 14:21:34	1 bol	3.300000000000000	6.000
7122636	2097177	91	2657	2026-04-30 14:22:23	2 bol	5.800000000000000	6.000
7122646	2097177	91	2657	2026-04-30 14:23:11	2 bol	5.800000000000000	6.000
7122647	2097177	91	2678	2026-04-30 14:23:13	sauzen	1.200000000000000	6.000
7122648	2097177	91	2677	2026-04-30 14:23:14	slagroom	1.200000000000000	6.000
7122659	2097177	91	2679	2026-04-30 14:24:23	aardbei chocolade medium	9.900000000000000	6.000
7122672	2097177	91	2657	2026-04-30 14:25:57	2 bol	5.800000000000000	6.000
7122679	2097177	91	2657	2026-04-30 14:26:43	2 bol	5.800000000000000	6.000
7122692	2097177	91	2655	2026-04-30 14:27:36	1 bol	3.300000000000000	6.000
7122696	2097177	91	2657	2026-04-30 14:27:46	2 bol	5.800000000000000	6.000
7122703	2097177	91	2657	2026-04-30 14:28:29	2 bol	5.800000000000000	6.000
7122716	2097177	91	2657	2026-04-30 14:29:10	2 bol	5.800000000000000	6.000
7122724	2097177	91	2657	2026-04-30 14:29:40	2 bol	5.800000000000000	6.000
7122736	2097177	91	2677	2026-04-30 14:30:36	slagroom	1.200000000000000	6.000
7122737	2097177	91	2679	2026-04-30 14:30:34	aardbei chocolade medium	9.900000000000000	6.000
7122756	2097177	91	2657	2026-04-30 14:32:18	2 bol	5.800000000000000	6.000
7122763	2097177	91	2657	2026-04-30 14:32:20	2 bol	5.800000000000000	6.000
7122770	2097177	91	2675	2026-04-30 14:33:01	aardbeien medium	9.900000000000000	6.000
7122771	2097177	91	2677	2026-04-30 14:33:03	slagroom	1.200000000000000	6.000
7122797	2097177	91	2675	2026-04-30 14:34:58	aardbeien medium	9.900000000000000	6.000
7122838	2097177	91	2683	2026-04-30 14:39:11	aardbei brownie medium	11.500000000000000	6.000
7122839	2097177	91	2683	2026-04-30 14:39:19	aardbei brownie medium	11.500000000000000	6.000
7122859	2097177	91	2675	2026-04-30 14:41:16	aardbeien medium	9.900000000000000	6.000
7122881	2097177	91	2683	2026-04-30 14:43:08	aardbei brownie medium	11.500000000000000	6.000
7122882	2097177	91	2677	2026-04-30 14:43:10	slagroom	1.200000000000000	6.000
7122904	2097177	91	2675	2026-04-30 14:45:21	aardbeien medium	9.900000000000000	6.000
7122921	2097177	91	2655	2026-04-30 14:47:01	1 bol	3.300000000000000	6.000
7122922	2097177	91	2678	2026-04-30 14:47:03	sauzen	1.200000000000000	6.000
7122923	2097177	91	2677	2026-04-30 14:47:02	slagroom	1.200000000000000	6.000
7122939	2097177	91	2655	2026-04-30 14:47:44	1 bol	3.300000000000000	6.000
7122944	2097177	91	2675	2026-04-30 14:48:13	aardbeien medium	9.900000000000000	6.000
7122961	2097177	91	2657	2026-04-30 14:50:02	2 bol	5.800000000000000	6.000
7122974	2097177	91	2657	2026-04-30 14:50:41	2 bol	5.800000000000000	6.000
7122980	2097177	91	2682	2026-04-30 14:51:17	bresilienne	1.200000000000000	6.000
7122984	2097177	91	2657	2026-04-30 14:51:25	2 bol	5.800000000000000	6.000
7122985	2097177	91	2655	2026-04-30 14:51:28	1 bol	3.300000000000000	6.000
7122993	2097177	91	2657	2026-04-30 14:52:20	2 bol	5.800000000000000	6.000
7123008	2097177	91	2655	2026-04-30 14:53:05	1 bol	3.300000000000000	6.000
7123017	2097177	91	2657	2026-04-30 14:53:30	2 bol	5.800000000000000	6.000
7123040	2097177	91	2657	2026-04-30 14:55:01	2 bol	5.800000000000000	6.000
7123054	2097177	91	2657	2026-04-30 14:55:44	2 bol	5.800000000000000	6.000
7123063	2097177	91	2657	2026-04-30 14:56:29	2 bol	5.800000000000000	6.000
7123078	2097177	91	2672	2026-04-30 14:57:14	aardbeien small	8.500000000000000	6.000
7123110	2097177	91	2677	2026-04-30 14:59:32	slagroom	1.200000000000000	6.000
7123158	2097177	91	0	2026-04-30 15:03:39	Kilometervergoeding	15.820000000000000	6.000
7122588	2097180	9	1	2026-04-30 14:18:01	1 bol	3.300000000000000	6.000
7122599	2097184	34	1	2026-04-30 14:18:38	1 bol	3.300000000000000	6.000
7122600	2097187	13	1	2026-04-30 14:18:27	1 bol	3.300000000000000	6.000
7122603	2097187	13	1	2026-04-30 14:19:03	1 bol	3.300000000000000	6.000
7122601	2097188	9	1	2026-04-30 14:18:48	1 bol	3.300000000000000	6.000
7122610	2097191	11	1	2026-04-30 14:19:29	1 bol	3.300000000000000	6.000
7122611	2097191	11	1	2026-04-30 14:19:26	1 bol	3.300000000000000	6.000
7122614	2097192	9	1	2026-04-30 14:19:38	1 bol	3.300000000000000	6.000
7122632	2097198	34	1	2026-04-30 14:21:30	1 bol	3.300000000000000	6.000
7122633	2097199	9	2	2026-04-30 14:21:51	2 bol	5.800000000000000	6.000
7122634	2097199	9	2653	2026-04-30 14:21:53	dame bueno medium	6.400000000000000	6.000
7122642	2097199	9	1	2026-04-30 14:22:59	1 bol	3.300000000000000	6.000
7122643	2097199	9	1	2026-04-30 14:22:58	1 bol	3.300000000000000	6.000
7122644	2097199	9	1	2026-04-30 14:22:58	1 bol	3.300000000000000	6.000
7122637	2097201	10	2	2026-04-30 14:22:18	2 bol	5.800000000000000	6.000
7122638	2097201	10	1	2026-04-30 14:22:21	1 bol	3.300000000000000	6.000
7122639	2097201	10	1	2026-04-30 14:22:22	1 bol	3.300000000000000	6.000
7122656	2097205	14	1	2026-04-30 14:23:41	1 bol	3.300000000000000	6.000
7122664	2097205	14	1	2026-04-30 14:24:29	1 bol	3.300000000000000	6.000
7122660	2097207	10	1	2026-04-30 14:24:21	1 bol	3.300000000000000	6.000
7122661	2097208	35	1	2026-04-30 14:24:22	1 bol	3.300000000000000	6.000
7122665	2097210	9	7	2026-04-30 14:24:53	sauzen	1.200000000000000	6.000
7122666	2097210	9	1	2026-04-30 14:24:50	1 bol	3.300000000000000	6.000
7122671	2097210	9	2	2026-04-30 14:25:56	2 bol	5.800000000000000	6.000
7122673	2097210	9	7	2026-04-30 14:25:57	sauzen	1.200000000000000	6.000
7122681	2097210	9	2	2026-04-30 14:26:54	2 bol	5.800000000000000	6.000
7122668	2097212	103	1	2026-04-30 14:25:03	1 bol	3.300000000000000	6.000
7122669	2097212	103	1	2026-04-30 14:25:03	1 bol	3.300000000000000	6.000
7122674	2097214	35	1	2026-04-30 14:26:10	1 bol	3.300000000000000	6.000
7122675	2097214	35	1	2026-04-30 14:26:10	1 bol	3.300000000000000	6.000
7122678	2097216	34	2	2026-04-30 14:26:39	2 bol	5.800000000000000	6.000
7122685	2097216	34	2	2026-04-30 14:27:16	2 bol	5.800000000000000	6.000
7122695	2097216	34	2	2026-04-30 14:27:49	2 bol	5.800000000000000	6.000
7122715	2097217	7	1	2026-04-30 14:29:02	1 bol	3.300000000000000	6.000
7122719	2097217	7	7	2026-04-30 14:29:08	sauzen	1.200000000000000	6.000
7122747	2097217	7	1	2026-04-30 14:31:20	1 bol	3.300000000000000	6.000
7122754	2097217	7	1	2026-04-30 14:31:57	1 bol	3.300000000000000	6.000
7122755	2097217	7	2647	2026-04-30 14:32:05	bresilienne small	5.600000000000000	6.000
7122702	2097223	9	1	2026-04-30 14:28:01	1 bol	3.300000000000000	6.000
7122711	2097225	9	2	2026-04-30 14:28:37	2 bol	5.800000000000000	6.000
7122720	2097228	8	1	2026-04-30 14:29:03	1 bol	3.300000000000000	6.000
7122725	2097228	8	1	2026-04-30 14:29:39	1 bol	3.300000000000000	6.000
7122728	2097231	35	2	2026-04-30 14:29:45	2 bol	5.800000000000000	6.000
7122729	2097231	35	2	2026-04-30 14:29:46	2 bol	5.800000000000000	6.000
7122744	2097237	3	1	2026-04-30 14:31:09	1 bol	3.300000000000000	6.000
7122745	2097237	3	1	2026-04-30 14:31:12	1 bol	3.300000000000000	6.000
7122746	2097237	3	1	2026-04-30 14:31:13	1 bol	3.300000000000000	6.000
7122749	2097237	3	1	2026-04-30 14:31:38	1 bol	3.300000000000000	6.000
7122750	2097238	35	1	2026-04-30 14:31:31	1 bol	3.300000000000000	6.000
7122751	2097238	35	1	2026-04-30 14:31:31	1 bol	3.300000000000000	6.000
7122752	2097238	35	1	2026-04-30 14:31:31	1 bol	3.300000000000000	6.000
7122764	2097240	13	1	2026-04-30 14:32:19	1 bol	3.300000000000000	6.000
7122766	2097242	8	2	2026-04-30 14:32:35	2 bol	5.800000000000000	6.000
7122773	2097244	11	1	2026-04-30 14:33:11	1 bol	3.300000000000000	6.000
7122776	2097245	34	2	2026-04-30 14:33:41	2 bol	5.800000000000000	6.000
7122777	2097245	34	2	2026-04-30 14:33:41	2 bol	5.800000000000000	6.000
7122782	2097247	14	1	2026-04-30 14:33:58	1 bol	3.300000000000000	6.000
7122783	2097247	14	1	2026-04-30 14:33:54	1 bol	3.300000000000000	6.000
7122784	2097247	14	1	2026-04-30 14:34:00	1 bol	3.300000000000000	6.000
7122787	2097249	8	2	2026-04-30 14:34:00	2 bol	5.800000000000000	6.000
7122811	2097256	14	1	2026-04-30 14:36:14	1 bol	3.300000000000000	6.000
7122814	2097257	35	1	2026-04-30 14:36:24	1 bol	3.300000000000000	6.000
7122823	2097261	103	6	2026-04-30 14:37:16	slagroom	1.200000000000000	6.000
7122824	2097261	103	2	2026-04-30 14:37:15	2 bol	5.800000000000000	6.000
7122829	2097263	14	2	2026-04-30 14:37:33	2 bol	5.800000000000000	6.000
7122830	2097264	1	2	2026-04-30 14:37:43	2 bol	5.800000000000000	6.000
7122831	2097264	1	2	2026-04-30 14:37:40	2 bol	5.800000000000000	6.000
7122832	2097264	1	2	2026-04-30 14:37:45	2 bol	5.800000000000000	6.000
7122846	2097272	13	1	2026-04-30 14:39:54	1 bol	3.300000000000000	6.000
7122849	2097274	34	1	2026-04-30 14:40:15	1 bol	3.300000000000000	6.000
7122850	2097275	14	1	2026-04-30 14:40:29	1 bol	3.300000000000000	6.000
7122851	2097275	14	1	2026-04-30 14:40:34	1 bol	3.300000000000000	6.000
7122858	2097278	3	1	2026-04-30 14:40:58	1 bol	3.300000000000000	6.000
7122863	2097278	3	1	2026-04-30 14:41:51	1 bol	3.300000000000000	6.000
7122883	2097278	3	11	2026-04-30 14:43:27	plat water	2.000000000000000	6.000
7122884	2097278	3	1	2026-04-30 14:43:23	1 bol	3.300000000000000	6.000
7122886	2097278	3	1	2026-04-30 14:43:39	1 bol	3.300000000000000	6.000
7122860	2097280	8	1	2026-04-30 14:41:17	1 bol	3.300000000000000	6.000
7122875	2097280	8	1	2026-04-30 14:42:12	1 bol	3.300000000000000	6.000
7122876	2097280	8	1	2026-04-30 14:42:13	1 bol	3.300000000000000	6.000
7122862	2097281	103	4995	2026-04-30 14:41:16	dubai medium	8.800000000000000	6.000
7122864	2097282	34	2	2026-04-30 14:41:47	2 bol	5.800000000000000	6.000
7122877	2097282	34	2	2026-04-30 14:42:32	2 bol	5.800000000000000	6.000
7122865	2097283	35	1	2026-04-30 14:41:49	1 bol	3.300000000000000	6.000
7122866	2097284	1	1	2026-04-30 14:41:55	1 bol	3.300000000000000	6.000
7122867	2097284	1	1	2026-04-30 14:41:57	1 bol	3.300000000000000	6.000
7122868	2097285	14	1	2026-04-30 14:41:58	1 bol	3.300000000000000	6.000
7122869	2097285	14	1	2026-04-30 14:41:55	1 bol	3.300000000000000	6.000
7122870	2097286	103	1	2026-04-30 14:41:58	1 bol	3.300000000000000	6.000
7122879	2097290	103	2	2026-04-30 14:42:42	2 bol	5.800000000000000	6.000
7122893	2097295	103	2	2026-04-30 14:43:56	2 bol	5.800000000000000	6.000
7122897	2097295	103	1	2026-04-30 14:44:37	1 bol	3.300000000000000	6.000
7122898	2097295	103	1	2026-04-30 14:44:36	1 bol	3.300000000000000	6.000
7122895	2097296	14	1	2026-04-30 14:44:10	1 bol	3.300000000000000	6.000
7122896	2097296	14	1	2026-04-30 14:44:09	1 bol	3.300000000000000	6.000
7122910	2097302	103	2	2026-04-30 14:46:02	2 bol	5.800000000000000	6.000
7122911	2097302	103	2	2026-04-30 14:46:02	2 bol	5.800000000000000	6.000
7122917	2097304	11	2	2026-04-30 14:46:40	2 bol	5.800000000000000	6.000
7122919	2097305	35	1	2026-04-30 14:46:47	1 bol	3.300000000000000	6.000
7122925	2097307	103	4995	2026-04-30 14:47:12	dubai medium	8.800000000000000	6.000
7122932	2097310	14	1	2026-04-30 14:47:20	1 bol	3.300000000000000	6.000
7122933	2097310	14	1	2026-04-30 14:47:19	1 bol	3.300000000000000	6.000
7122934	2097310	14	1	2026-04-30 14:47:22	1 bol	3.300000000000000	6.000
7122935	2097310	14	1	2026-04-30 14:47:21	1 bol	3.300000000000000	6.000
7122938	2097312	103	4995	2026-04-30 14:47:32	dubai medium	8.800000000000000	6.000
7122941	2097313	8	1	2026-04-30 14:47:46	1 bol	3.300000000000000	6.000
7122943	2097313	8	1	2026-04-30 14:48:10	1 bol	3.300000000000000	6.000
7122949	2097314	103	4995	2026-04-30 14:48:41	dubai medium	8.800000000000000	6.000
7122947	2097316	11	2	2026-04-30 14:48:40	2 bol	5.800000000000000	6.000
7122948	2097316	11	6	2026-04-30 14:48:42	slagroom	1.200000000000000	6.000
7122955	2097318	103	2	2026-04-30 14:49:37	2 bol	5.800000000000000	6.000
7122962	2097321	9	1	2026-04-30 14:50:03	1 bol	3.300000000000000	6.000
7122969	2097323	103	6	2026-04-30 14:50:31	slagroom	1.200000000000000	6.000
7122970	2097323	103	6	2026-04-30 14:50:31	slagroom	1.200000000000000	6.000
7122971	2097323	103	1	2026-04-30 14:50:32	1 bol	3.300000000000000	6.000
7122979	2097328	11	2	2026-04-30 14:51:07	2 bol	5.800000000000000	6.000
7122981	2097329	14	1	2026-04-30 14:51:05	1 bol	3.300000000000000	6.000
7122982	2097329	14	1	2026-04-30 14:51:09	1 bol	3.300000000000000	6.000
7122983	2097329	14	1	2026-04-30 14:51:10	1 bol	3.300000000000000	6.000
7122986	2097330	103	2	2026-04-30 14:51:21	2 bol	5.800000000000000	6.000
7122992	2097333	35	1	2026-04-30 14:52:10	1 bol	3.300000000000000	6.000
7123015	2097342	6	2	2026-04-30 14:53:20	2 bol	5.800000000000000	6.000
7123016	2097342	6	1	2026-04-30 14:53:23	1 bol	3.300000000000000	6.000
7123020	2097345	6	1	2026-04-30 14:53:35	1 bol	3.300000000000000	6.000
7123021	2097345	6	1	2026-04-30 14:53:36	1 bol	3.300000000000000	6.000
7123025	2097347	35	1	2026-04-30 14:53:52	1 bol	3.300000000000000	6.000
7123026	2097347	35	1	2026-04-30 14:53:51	1 bol	3.300000000000000	6.000
7123034	2097349	14	1	2026-04-30 14:54:19	1 bol	3.300000000000000	6.000
7123035	2097349	14	1	2026-04-30 14:54:16	1 bol	3.300000000000000	6.000
7123036	2097349	14	1	2026-04-30 14:54:17	1 bol	3.300000000000000	6.000
7123037	2097350	13	2	2026-04-30 14:54:39	2 bol	5.800000000000000	6.000
7123038	2097350	13	2	2026-04-30 14:54:39	2 bol	5.800000000000000	6.000
7123051	2097350	13	2	2026-04-30 14:55:25	2 bol	5.800000000000000	6.000
7123082	2097350	13	2	2026-04-30 14:57:25	2 bol	5.800000000000000	6.000
7123087	2097350	13	2	2026-04-30 14:57:42	2 bol	5.800000000000000	6.000
7123041	2097352	10	2	2026-04-30 14:55:02	2 bol	5.800000000000000	6.000
7123042	2097352	10	2	2026-04-30 14:55:03	2 bol	5.800000000000000	6.000
7123043	2097352	10	2	2026-04-30 14:55:04	2 bol	5.800000000000000	6.000
7123044	2097352	10	2	2026-04-30 14:55:05	2 bol	5.800000000000000	6.000
7123189	2097356	3	1	2026-04-30 15:06:12	1 bol	3.300000000000000	6.000
7123190	2097356	3	1	2026-04-30 15:06:12	1 bol	3.300000000000000	6.000
7123191	2097356	3	1	2026-04-30 15:06:13	1 bol	3.300000000000000	6.000
7123218	2097356	3	1	2026-04-30 15:08:45	1 bol	3.300000000000000	6.000
7123061	2097358	6	1	2026-04-30 14:56:09	1 bol	3.300000000000000	6.000
7123072	2097361	14	2	2026-04-30 14:56:46	2 bol	5.800000000000000	6.000
7123095	2097361	14	2	2026-04-30 14:58:30	2 bol	5.800000000000000	6.000
7123096	2097361	14	1	2026-04-30 14:58:31	1 bol	3.300000000000000	6.000
7123079	2097363	10	1	2026-04-30 14:57:09	1 bol	3.300000000000000	6.000
7123080	2097363	10	1	2026-04-30 14:57:06	1 bol	3.300000000000000	6.000
7123081	2097363	10	1	2026-04-30 14:57:11	1 bol	3.300000000000000	6.000
7123088	2097365	6	1	2026-04-30 14:57:35	1 bol	3.300000000000000	6.000
7123089	2097365	6	1	2026-04-30 14:57:35	1 bol	3.300000000000000	6.000
7123093	2097367	103	1	2026-04-30 14:58:11	1 bol	3.300000000000000	6.000
7123094	2097367	103	1	2026-04-30 14:58:11	1 bol	3.300000000000000	6.000
7123092	2097368	34	2	2026-04-30 14:58:10	2 bol	5.800000000000000	6.000
7123101	2097372	13	1	2026-04-30 14:58:52	1 bol	3.300000000000000	6.000
7123108	2097372	13	1	2026-04-30 14:59:23	1 bol	3.300000000000000	6.000
7123105	2097375	5	1	2026-04-30 14:59:02	1 bol	3.300000000000000	6.000
7123106	2097375	5	1	2026-04-30 14:59:02	1 bol	3.300000000000000	6.000
7123112	2097375	5	2	2026-04-30 14:59:52	2 bol	5.800000000000000	6.000
7123111	2097378	35	1	2026-04-30 14:59:38	1 bol	3.300000000000000	6.000
7123118	2097382	34	1	2026-04-30 15:00:22	1 bol	3.300000000000000	6.000
7123119	2097382	34	1	2026-04-30 15:00:20	1 bol	3.300000000000000	6.000
7123122	2097384	11	1	2026-04-30 15:00:51	1 bol	3.300000000000000	6.000
7123123	2097384	11	1	2026-04-30 15:00:54	1 bol	3.300000000000000	6.000
7123129	2097389	14	1	2026-04-30 15:01:15	1 bol	3.300000000000000	6.000
7123130	2097389	14	1	2026-04-30 15:01:15	1 bol	3.300000000000000	6.000
7123131	2097389	14	1	2026-04-30 15:01:30	1 bol	3.300000000000000	6.000
7123143	2097394	11	372	2026-04-30 15:02:24	drankje medewerker	1.000000000000000	6.000
7123144	2097394	11	372	2026-04-30 15:02:32	drankje medewerker	1.000000000000000	6.000
7123145	2097394	11	372	2026-04-30 15:02:27	drankje medewerker	1.000000000000000	6.000
7123146	2097394	11	372	2026-04-30 15:02:31	drankje medewerker	1.000000000000000	6.000
7123159	2097396	14	1	2026-04-30 15:03:35	1 bol	3.300000000000000	6.000
7123160	2097396	14	1	2026-04-30 15:03:36	1 bol	3.300000000000000	6.000
7123161	2097396	14	1	2026-04-30 15:03:37	1 bol	3.300000000000000	6.000
7123163	2097397	103	2	2026-04-30 15:03:47	2 bol	5.800000000000000	6.000
7123164	2097397	103	1	2026-04-30 15:03:47	1 bol	3.300000000000000	6.000
7123181	2097404	8	1	2026-04-30 15:05:45	1 bol	3.300000000000000	6.000
7123192	2097404	8	1	2026-04-30 15:06:13	1 bol	3.300000000000000	6.000
7123185	2097406	14	1	2026-04-30 15:05:59	1 bol	3.300000000000000	6.000
7123186	2097406	14	1	2026-04-30 15:06:01	1 bol	3.300000000000000	6.000
7123187	2097407	35	1	2026-04-30 15:06:02	1 bol	3.300000000000000	6.000
7123188	2097407	35	9	2026-04-30 15:06:03	cola	2.000000000000000	6.000
7123194	2097408	6	2	2026-04-30 15:06:29	2 bol	5.800000000000000	6.000
7123195	2097408	6	2	2026-04-30 15:06:28	2 bol	5.800000000000000	6.000
7123196	2097408	6	2	2026-04-30 15:06:30	2 bol	5.800000000000000	6.000
7123197	2097408	6	2	2026-04-30 15:06:30	2 bol	5.800000000000000	6.000
7123203	2097412	35	1	2026-04-30 15:07:20	1 bol	3.300000000000000	6.000
7123207	2097414	11	2	2026-04-30 15:07:31	2 bol	5.800000000000000	6.000
